biom_slope,biom_slope_cat,X,Y
-8.481699964946701,low,368.016716551297,6064.58668110674
-8.965833022161283,low,368.016716551297,6067.58668110674
-4.409422729969699,low,368.016716551297,6070.58668110674
-3.0977704864995386,low,368.016716551297,6073.58668110674
-1.900610968671475,low,368.016716551297,6076.58668110674
-0.9904080031701972,low,368.016716551297,6079.58668110674
-0.1412386663332885,low,368.016716551297,6082.58668110674
0.9835842475765344,low,368.016716551297,6085.58668110674
1.993166796997476,low,368.016716551297,6088.58668110674
2.079016683660187,low,368.016716551297,6091.58668110674
1.6376938155620322,low,368.016716551297,6094.58668110674
1.024634034507261,low,368.016716551297,6097.58668110674
0.9188316345020998,low,368.016716551297,6100.58668110674
0.8488245768030646,low,368.016716551297,6103.58668110674
1.2442846907031218,low,368.016716551297,6106.58668110674
1.3899761921837637,low,368.016716551297,6109.58668110674
0.9438510095115464,low,368.016716551297,6112.58668110674
0.31995774620442785,low,368.016716551297,6115.58668110674
-0.11110459873666371,low,368.016716551297,6118.58668110674
-4.08918620894745,low,371.016716551297,6049.58668110674
-5.315692450290037,low,371.016716551297,6052.58668110674
-6.714514321153898,low,371.016716551297,6055.58668110674
-9.443736042204142,low,371.016716551297,6058.58668110674
-11.529813280623904,low,371.016716551297,6061.58668110674
-9.969219022595166,low,371.016716551297,6064.58668110674
-8.6183265487451,low,371.016716551297,6067.58668110674
-6.016031683215273,low,371.016716551297,6070.58668110674
-3.990766577096075,low,371.016716551297,6073.58668110674
-2.5768489541735913,low,371.016716551297,6076.58668110674
-1.489779303606631,low,371.016716551297,6079.58668110674
-0.2335863987686993,low,371.016716551297,6082.58668110674
1.422325028454406,low,371.016716551297,6085.58668110674
2.183473648935848,low,371.016716551297,6088.58668110674
2.510205208114321,low,371.016716551297,6091.58668110674
1.8863734974809383,low,371.016716551297,6094.58668110674
1.171243681384325,low,371.016716551297,6097.58668110674
0.9469322422872862,low,371.016716551297,6100.58668110674
0.7907585477183311,low,371.016716551297,6103.58668110674
0.918021826397587,low,371.016716551297,6106.58668110674
1.358827717941897,low,371.016716551297,6109.58668110674
0.7469769221146092,low,371.016716551297,6112.58668110674
0.1521668569697298,low,371.016716551297,6115.58668110674
-0.3004221187160514,low,371.016716551297,6118.58668110674
-0.7158663292123184,low,371.016716551297,6121.58668110674
-4.398216078424437,low,374.016716551297,6049.58668110674
-6.493627053771723,low,374.016716551297,6052.58668110674
-8.049752780190275,low,374.016716551297,6055.58668110674
-10.459537877002482,low,374.016716551297,6058.58668110674
-11.158211663228666,low,374.016716551297,6061.58668110674
-10.709487360757407,low,374.016716551297,6064.58668110674
-9.319728195624617,low,374.016716551297,6067.58668110674
-8.927457748254419,low,374.016716551297,6070.58668110674
-5.6381107665700085,low,374.016716551297,6073.58668110674
-3.898137940778149,low,374.016716551297,6076.58668110674
-2.659812750873718,low,374.016716551297,6079.58668110674
-0.37916199407368706,low,374.016716551297,6082.58668110674
1.7410101296360938,low,374.016716551297,6085.58668110674
2.51719937583987,low,374.016716551297,6088.58668110674
2.5434676210930367,low,374.016716551297,6091.58668110674
1.6320170305068131,low,374.016716551297,6094.58668110674
1.0645755298048114,low,374.016716551297,6097.58668110674
0.8212022052848836,low,374.016716551297,6100.58668110674
0.7529507516823253,low,374.016716551297,6103.58668110674
1.263561106819378,low,374.016716551297,6106.58668110674
1.0809119028852412,low,374.016716551297,6109.58668110674
0.47832183287675656,low,374.016716551297,6112.58668110674
-0.03800928159917577,low,374.016716551297,6115.58668110674
-0.488506029537292,low,374.016716551297,6118.58668110674
-0.7774634775214624,low,374.016716551297,6121.58668110674
-0.46806084325298986,low,374.016716551297,6124.58668110674
-7.057614200567044,low,377.016716551297,6052.58668110674
-10.473056708752608,low,377.016716551297,6055.58668110674
-10.5980154222255,low,377.016716551297,6058.58668110674
-11.310221808802517,low,377.016716551297,6061.58668110674
-10.759665851492434,low,377.016716551297,6064.58668110674
-9.438888479297267,low,377.016716551297,6067.58668110674
-10.112669996122564,low,377.016716551297,6070.58668110674
-6.713331286508338,low,377.016716551297,6073.58668110674
-6.090887922492637,low,377.016716551297,6076.58668110674
-3.6028023579356003,low,377.016716551297,6079.58668110674
-0.6083417410416277,low,377.016716551297,6082.58668110674
1.976686410525435,low,377.016716551297,6085.58668110674
2.5001485600381295,low,377.016716551297,6088.58668110674
2.494577565586575,low,377.016716551297,6091.58668110674
1.5202665631795902,low,377.016716551297,6094.58668110674
0.8013501798292163,low,377.016716551297,6097.58668110674
0.710602302790115,low,377.016716551297,6100.58668110674
0.5532116302698015,low,377.016716551297,6103.58668110674
1.073819985727163,low,377.016716551297,6106.58668110674
0.752987856587161,low,377.016716551297,6109.58668110674
0.33073358211847587,low,377.016716551297,6112.58668110674
-0.07866413982237046,low,377.016716551297,6115.58668110674
-0.4685374188573231,low,377.016716551297,6118.58668110674
-0.6181929833871636,low,377.016716551297,6121.58668110674
-0.3929439333538483,low,377.016716551297,6124.58668110674
-0.1612647965494625,low,377.016716551297,6127.58668110674
-9.656467916380535,low,380.016716551297,6055.58668110674
-10.293164803912768,low,380.016716551297,6058.58668110674
-11.856471641804143,low,380.016716551297,6061.58668110674
-11.843088328030992,low,380.016716551297,6064.58668110674
-10.342884203713782,low,380.016716551297,6067.58668110674
-8.60885963093722,low,380.016716551297,6070.58668110674
-8.893823352564686,low,380.016716551297,6073.58668110674
-6.817361581881883,low,380.016716551297,6076.58668110674
-3.6918042471517207,low,380.016716551297,6079.58668110674
-0.6030709900603134,low,380.016716551297,6082.58668110674
1.5235348391629815,low,380.016716551297,6085.58668110674
1.57758745468677,low,380.016716551297,6088.58668110674
1.5945248707324835,low,380.016716551297,6091.58668110674
0.9404989403619348,low,380.016716551297,6094.58668110674
0.5447899457550733,low,380.016716551297,6097.58668110674
0.425786065837029,low,380.016716551297,6100.58668110674
0.3823015617528613,low,380.016716551297,6103.58668110674
0.6515871989601905,low,380.016716551297,6106.58668110674
0.34242189158154823,low,380.016716551297,6109.58668110674
0.02961359762020293,low,380.016716551297,6112.58668110674
-0.21006558111596413,low,380.016716551297,6115.58668110674
-0.35909591719999406,low,380.016716551297,6118.58668110674
-0.4348845513327445,low,380.016716551297,6121.58668110674
-0.1438608589423568,low,380.016716551297,6124.58668110674
0.05700926746535382,low,380.016716551297,6127.58668110674
0.15599851930934855,low,380.016716551297,6130.58668110674
-4.913448005304614,low,383.016716551297,6052.58668110674
-5.629105868574485,low,383.016716551297,6055.58668110674
-10.045413713790069,low,383.016716551297,6058.58668110674
-10.994368267945566,low,383.016716551297,6061.58668110674
-12.774617970816884,low,383.016716551297,6064.58668110674
-11.954268355413044,low,383.016716551297,6067.58668110674
-10.992512256713756,low,383.016716551297,6070.58668110674
-10.24366357004268,low,383.016716551297,6073.58668110674
-7.085147616370772,low,383.016716551297,6076.58668110674
-3.618036380022824,low,383.016716551297,6079.58668110674
-0.8650752398144957,low,383.016716551297,6082.58668110674
0.5389258976633508,low,383.016716551297,6085.58668110674
0.1410464572127149,low,383.016716551297,6088.58668110674
0.2531720297850372,low,383.016716551297,6091.58668110674
0.1639440036943022,low,383.016716551297,6094.58668110674
0.17029225614851826,low,383.016716551297,6097.58668110674
0.11550503974917734,low,383.016716551297,6100.58668110674
0.09338446876324576,low,383.016716551297,6103.58668110674
-0.03506788448253502,low,383.016716551297,6106.58668110674
-0.2282737737309882,low,383.016716551297,6109.58668110674
-0.44516908313586034,low,383.016716551297,6112.58668110674
-0.29040860191537327,low,383.016716551297,6115.58668110674
-0.3330187070971439,low,383.016716551297,6118.58668110674
-0.29543701788858,low,383.016716551297,6121.58668110674
0.06104537665646784,low,383.016716551297,6124.58668110674
0.3073987882490743,low,383.016716551297,6127.58668110674
0.2939632240369184,low,383.016716551297,6130.58668110674
0.2078390019615931,low,383.016716551297,6133.58668110674
-6.071871176089694,low,386.016716551297,6058.58668110674
-10.525586475839278,low,386.016716551297,6061.58668110674
-14.380448076340986,low,386.016716551297,6064.58668110674
-14.091856959408773,low,386.016716551297,6067.58668110674
-14.581172960969672,low,386.016716551297,6070.58668110674
-11.255962145924816,low,386.016716551297,6073.58668110674
-7.294516838277095,low,386.016716551297,6076.58668110674
-3.965462098237092,low,386.016716551297,6079.58668110674
-1.4484652348760885,low,386.016716551297,6082.58668110674
-0.3368135774385424,low,386.016716551297,6085.58668110674
-0.7916688379810614,low,386.016716551297,6088.58668110674
-1.4736077718712572,low,386.016716551297,6091.58668110674
-1.189352307575309,low,386.016716551297,6094.58668110674
-0.9693676877952312,low,386.016716551297,6097.58668110674
-0.9289119663778164,low,386.016716551297,6100.58668110674
-0.9530024244322104,low,386.016716551297,6103.58668110674
-0.9583499725560848,low,386.016716551297,6106.58668110674
-1.017687740878619,low,386.016716551297,6109.58668110674
-0.7064332015216241,low,386.016716551297,6112.58668110674
-0.46463067036208433,low,386.016716551297,6115.58668110674
-0.4017876272527496,low,386.016716551297,6118.58668110674
-0.24749563005403055,low,386.016716551297,6121.58668110674
0.18756244313730083,low,386.016716551297,6124.58668110674
0.47190329948402776,low,386.016716551297,6127.58668110674
0.3890803678517175,low,386.016716551297,6130.58668110674
0.2136305720427354,low,386.016716551297,6133.58668110674
-11.338082932184092,low,389.016716551297,6061.58668110674
-15.19351598384482,low,389.016716551297,6064.58668110674
-18.305710049801956,low,389.016716551297,6067.58668110674
-15.512120565690552,low,389.016716551297,6070.58668110674
-11.732894226502008,low,389.016716551297,6073.58668110674
-7.586794927565875,low,389.016716551297,6076.58668110674
-4.389897936769375,low,389.016716551297,6079.58668110674
-1.912703426402921,low,389.016716551297,6082.58668110674
-1.1137457744199957,low,389.016716551297,6085.58668110674
-1.609594805743067,low,389.016716551297,6088.58668110674
-2.3299682279234437,low,389.016716551297,6091.58668110674
-3.2086560915299196,low,389.016716551297,6094.58668110674
-2.8102187400519396,low,389.016716551297,6097.58668110674
-2.5782625487986266,low,389.016716551297,6100.58668110674
-2.3917097452958633,low,389.016716551297,6103.58668110674
-2.134010434927425,low,389.016716551297,6106.58668110674
-1.615313196313484,low,389.016716551297,6109.58668110674
-1.0326006043857363,low,389.016716551297,6112.58668110674
-0.7563686522396735,low,389.016716551297,6115.58668110674
-0.5673114218564346,low,389.016716551297,6118.58668110674
-0.30114991666670726,low,389.016716551297,6121.58668110674
0.2203758748974959,low,389.016716551297,6124.58668110674
0.5399213460912777,low,389.016716551297,6127.58668110674
0.30136102972809525,low,389.016716551297,6130.58668110674
-9.788101228811062,low,392.016716551297,6061.58668110674
-17.879717912728996,low,392.016716551297,6064.58668110674
-19.379155216426422,low,392.016716551297,6067.58668110674
-16.121066117636758,low,392.016716551297,6070.58668110674
-11.67931222552144,low,392.016716551297,6073.58668110674
-7.817551886035207,low,392.016716551297,6076.58668110674
-4.702863283505125,low,392.016716551297,6079.58668110674
-2.2837137666211462,low,392.016716551297,6082.58668110674
-1.7953649433687056,low,392.016716551297,6085.58668110674
-2.3030415194330147,low,392.016716551297,6088.58668110674
-2.988886723169138,low,392.016716551297,6091.58668110674
-3.90606316237459,low,392.016716551297,6094.58668110674
-4.853403473100783,low,392.016716551297,6097.58668110674
-4.472160107999239,low,392.016716551297,6100.58668110674
-4.010613648947276,low,392.016716551297,6103.58668110674
-3.164867094685441,low,392.016716551297,6106.58668110674
-2.1337083708277795,low,392.016716551297,6109.58668110674
-1.5979673393121827,low,392.016716551297,6112.58668110674
-0.9795239416965232,low,392.016716551297,6115.58668110674
-0.23819672238367756,low,392.016716551297,6118.58668110674
0.12867271074019612,low,392.016716551297,6121.58668110674
0.21801358958657852,low,392.016716551297,6124.58668110674
0.48161547359233525,low,392.016716551297,6127.58668110674
0.3483213233579353,low,392.016716551297,6130.58668110674
-6.954202924108926,low,395.016716551297,6061.58668110674
-15.609814015875005,low,395.016716551297,6064.58668110674
-19.55737401311811,low,395.016716551297,6067.58668110674
-15.872911650054109,low,395.016716551297,6070.58668110674
-11.652013434288223,low,395.016716551297,6073.58668110674
-7.93778280598685,low,395.016716551297,6076.58668110674
-4.933196604629551,low,395.016716551297,6079.58668110674
-2.57353503695828,low,395.016716551297,6082.58668110674
-2.4080099238926693,low,395.016716551297,6085.58668110674
-2.918191517071271,low,395.016716551297,6088.58668110674
-3.5897552620362236,low,395.016716551297,6091.58668110674
-4.442582856328605,low,395.016716551297,6094.58668110674
-5.537749240628732,low,395.016716551297,6097.58668110674
-6.530553788399147,low,395.016716551297,6100.58668110674
-5.8402519350036775,low,395.016716551297,6103.58668110674
-4.162221790980326,low,395.016716551297,6106.58668110674
-2.369735812926099,low,395.016716551297,6109.58668110674
-1.4273836229382293,low,395.016716551297,6112.58668110674
-0.524838179016209,low,395.016716551297,6115.58668110674
0.30500006236157323,low,395.016716551297,6118.58668110674
0.6829110891726347,low,395.016716551297,6121.58668110674
0.7823184654141354,low,395.016716551297,6124.58668110674
0.8272010609914883,low,395.016716551297,6127.58668110674
0.2923741322936159,low,395.016716551297,6130.58668110674
-5.846483181339075,low,398.016716551297,6052.58668110674
-5.030506202240683,low,398.016716551297,6055.58668110674
-5.142381317743503,low,398.016716551297,6061.58668110674
-14.21540930779057,low,398.016716551297,6064.58668110674
-16.093790968840622,low,398.016716551297,6067.58668110674
-13.597068522195848,low,398.016716551297,6070.58668110674
-10.191566690332175,low,398.016716551297,6073.58668110674
-7.152772136657706,low,398.016716551297,6076.58668110674
-4.696239550438576,low,398.016716551297,6079.58668110674
-2.6916257899110776,low,398.016716551297,6082.58668110674
-2.822162449861887,low,398.016716551297,6085.58668110674
-3.282237465925325,low,398.016716551297,6088.58668110674
-3.87024410371502,low,398.016716551297,6091.58668110674
-4.63772448423046,low,398.016716551297,6094.58668110674
-5.624695071126209,low,398.016716551297,6097.58668110674
-7.075994714471609,low,398.016716551297,6100.58668110674
-6.077949579771972,low,398.016716551297,6103.58668110674
-3.991795594698144,low,398.016716551297,6106.58668110674
-2.258488569955975,low,398.016716551297,6109.58668110674
-1.371983351327872,low,398.016716551297,6112.58668110674
-0.3089045108457963,low,398.016716551297,6115.58668110674
0.5695077045600043,low,398.016716551297,6118.58668110674
0.8990892852361819,low,398.016716551297,6121.58668110674
1.0261515783039217,low,398.016716551297,6124.58668110674
1.057536828294103,low,398.016716551297,6127.58668110674
0.5658401570476431,low,398.016716551297,6130.58668110674
-4.99145203810172,low,401.016716551297,6049.58668110674
-8.126330689844009,low,401.016716551297,6052.58668110674
-9.407693424446142,low,401.016716551297,6055.58668110674
-5.275274920116028,low,401.016716551297,6058.58668110674
-8.287523961123645,low,401.016716551297,6061.58668110674
-13.702315016461265,low,401.016716551297,6064.58668110674
-13.089623131839067,low,401.016716551297,6067.58668110674
-11.037963193284044,low,401.016716551297,6070.58668110674
-8.146593291431307,low,401.016716551297,6073.58668110674
-5.522793825383459,low,401.016716551297,6076.58668110674
-3.70471421577317,low,401.016716551297,6079.58668110674
-2.3188649235861885,low,401.016716551297,6082.58668110674
-2.2757553185137547,low,401.016716551297,6085.58668110674
-2.6986298747425126,low,401.016716551297,6088.58668110674
-3.2617185475745645,low,401.016716551297,6091.58668110674
-3.999247950231391,low,401.016716551297,6094.58668110674
-5.023756192578273,low,401.016716551297,6097.58668110674
-7.06267807897603,low,401.016716551297,6100.58668110674
-5.640051492676038,low,401.016716551297,6103.58668110674
-3.976787881881918,low,401.016716551297,6106.58668110674
-2.359607832131518,low,401.016716551297,6109.58668110674
-1.293959241080136,low,401.016716551297,6112.58668110674
-0.2409829362675566,low,401.016716551297,6115.58668110674
0.6566213024217321,low,401.016716551297,6118.58668110674
0.9347139652257872,low,401.016716551297,6121.58668110674
1.0852980854691825,low,401.016716551297,6124.58668110674
0.8231939961995286,low,401.016716551297,6127.58668110674
0.6342822519591588,low,401.016716551297,6130.58668110674
-6.854502208597659,low,404.016716551297,6049.58668110674
-9.365760365592756,low,404.016716551297,6052.58668110674
-10.28203669087951,low,404.016716551297,6055.58668110674
-9.828006208576872,low,404.016716551297,6058.58668110674
-10.497422868766405,low,404.016716551297,6061.58668110674
-11.944523719561689,low,404.016716551297,6064.58668110674
-11.11889992991942,low,404.016716551297,6067.58668110674
-8.985267590162863,low,404.016716551297,6070.58668110674
-6.521817164189004,low,404.016716551297,6073.58668110674
-4.814816153524088,low,404.016716551297,6076.58668110674
-3.3091798272965187,low,404.016716551297,6079.58668110674
-1.958649459959113,low,404.016716551297,6082.58668110674
-1.747500413706638,low,404.016716551297,6085.58668110674
-2.120168338060805,low,404.016716551297,6088.58668110674
-2.6500092974533858,low,404.016716551297,6091.58668110674
-3.439851888576474,low,404.016716551297,6094.58668110674
-4.948787690506178,low,404.016716551297,6097.58668110674
-7.07207668185047,low,404.016716551297,6100.58668110674
-5.259154809517985,low,404.016716551297,6103.58668110674
-3.593753074326145,low,404.016716551297,6106.58668110674
-2.3088896453152516,low,404.016716551297,6109.58668110674
-1.2755129449562996,low,404.016716551297,6112.58668110674
-0.2627985705448965,low,404.016716551297,6115.58668110674
0.6005879287343392,low,404.016716551297,6118.58668110674
0.8386001135179904,low,404.016716551297,6121.58668110674
0.969421852881017,low,404.016716551297,6124.58668110674
0.8019525994809058,low,404.016716551297,6127.58668110674
0.6945075576431737,low,404.016716551297,6130.58668110674
-9.528932797358095,low,407.016716551297,6052.58668110674
-10.72822116361549,low,407.016716551297,6055.58668110674
-10.296248814834232,low,407.016716551297,6058.58668110674
-12.123665027417942,low,407.016716551297,6061.58668110674
-11.587933851217738,low,407.016716551297,6064.58668110674
-9.631293707833992,low,407.016716551297,6067.58668110674
-7.799328260061809,low,407.016716551297,6070.58668110674
-6.0381370098249665,low,407.016716551297,6073.58668110674
-4.386173229034249,low,407.016716551297,6076.58668110674
-2.9175349751889876,low,407.016716551297,6079.58668110674
-1.5881484579193788,low,407.016716551297,6082.58668110674
-1.2234357351230831,low,407.016716551297,6085.58668110674
-1.5719894915277566,low,407.016716551297,6088.58668110674
-2.140029702773172,low,407.016716551297,6091.58668110674
-3.2854980705197714,low,407.016716551297,6094.58668110674
-4.89893559995996,low,407.016716551297,6097.58668110674
-7.015064064653513,low,407.016716551297,6100.58668110674
-4.88888232378497,low,407.016716551297,6103.58668110674
-3.2904812902590255,low,407.016716551297,6106.58668110674
-2.048560577507882,low,407.016716551297,6109.58668110674
-1.0664293979460533,low,407.016716551297,6112.58668110674
-0.2606428376762513,low,407.016716551297,6115.58668110674
0.4530374232674901,low,407.016716551297,6118.58668110674
0.686212103794741,low,407.016716551297,6121.58668110674
0.6899216738394361,low,407.016716551297,6124.58668110674
0.7839181180580969,low,407.016716551297,6127.58668110674
0.8775747114384869,low,407.016716551297,6130.58668110674
0.7730031375045047,low,407.016716551297,6133.58668110674
-5.13649807783396,low,410.016716551297,6031.58668110674
-10.024011837169844,low,410.016716551297,6052.58668110674
-10.710919724309752,low,410.016716551297,6055.58668110674
-10.605070647638286,low,410.016716551297,6058.58668110674
-12.245954554523806,low,410.016716551297,6061.58668110674
-11.13515933781212,low,410.016716551297,6064.58668110674
-9.222571178097173,low,410.016716551297,6067.58668110674
-7.342622633575946,low,410.016716551297,6070.58668110674
-5.5676224715719425,low,410.016716551297,6073.58668110674
-3.961046559900394,low,410.016716551297,6076.58668110674
-2.511074775094821,low,410.016716551297,6079.58668110674
-1.2247408708240644,low,410.016716551297,6082.58668110674
-0.7180551294478494,low,410.016716551297,6085.58668110674
-1.0874505942791113,low,410.016716551297,6088.58668110674
-1.9343307686338185,low,410.016716551297,6091.58668110674
-3.174541812800945,low,410.016716551297,6094.58668110674
-4.880850799936833,low,410.016716551297,6097.58668110674
-6.610118155804187,low,410.016716551297,6100.58668110674
-4.583578116826695,low,410.016716551297,6103.58668110674
-3.0279537828189538,low,410.016716551297,6106.58668110674
-1.8254327199770657,low,410.016716551297,6109.58668110674
-0.8755558484920376,low,410.016716551297,6112.58668110674
-0.11099068378341914,low,410.016716551297,6115.58668110674
0.6199205327960833,low,410.016716551297,6118.58668110674
0.9337137409190844,low,410.016716551297,6121.58668110674
0.8041064624086248,low,410.016716551297,6124.58668110674
1.0143002505330332,low,410.016716551297,6127.58668110674
1.2330359243733102,low,410.016716551297,6130.58668110674
1.2756575516779354,low,410.016716551297,6133.58668110674
1.21867198000788,low,410.016716551297,6136.58668110674
-6.431144328553668,low,413.016716551297,6031.58668110674
-6.9675945570401705,low,413.016716551297,6034.58668110674
-7.690721859844785,low,413.016716551297,6037.58668110674
-10.206452813283535,low,413.016716551297,6052.58668110674
-10.732717064574633,low,413.016716551297,6055.58668110674
-11.23346388309358,low,413.016716551297,6058.58668110674
-11.92803598241026,low,413.016716551297,6061.58668110674
-10.7244616916567,low,413.016716551297,6064.58668110674
-8.645796222245476,low,413.016716551297,6067.58668110674
-6.757597222509738,low,413.016716551297,6070.58668110674
-5.039468114517015,low,413.016716551297,6073.58668110674
-3.511204453300097,low,413.016716551297,6076.58668110674
-2.122672614587114,low,413.016716551297,6079.58668110674
-0.8630828440405882,low,413.016716551297,6082.58668110674
-0.27276541098653306,low,413.016716551297,6085.58668110674
-0.8693383637475922,low,413.016716551297,6088.58668110674
-1.7919431825251628,low,413.016716551297,6091.58668110674
-3.112152763123882,low,413.016716551297,6094.58668110674
-4.911942410075861,low,413.016716551297,6097.58668110674
-6.225064689865035,low,413.016716551297,6100.58668110674
-4.273222302199466,low,413.016716551297,6103.58668110674
-2.7767844829303225,low,413.016716551297,6106.58668110674
-1.6235300325834117,low,413.016716551297,6109.58668110674
-0.7963898211268657,low,413.016716551297,6112.58668110674
-0.016125303618473832,low,413.016716551297,6115.58668110674
0.7911617028602101,low,413.016716551297,6118.58668110674
1.3065984647456423,low,413.016716551297,6121.58668110674
1.2188315978712454,low,413.016716551297,6124.58668110674
1.237572206417083,low,413.016716551297,6127.58668110674
1.7178274987870343,low,413.016716551297,6130.58668110674
1.5711995424067933,low,413.016716551297,6133.58668110674
1.325302371093183,low,413.016716551297,6136.58668110674
0.9695656189155014,low,413.016716551297,6139.58668110674
-5.263092151946755,low,416.016716551297,6028.58668110674
-6.435523820231672,low,416.016716551297,6031.58668110674
-7.366688506655225,low,416.016716551297,6034.58668110674
-8.384648064330205,low,416.016716551297,6037.58668110674
-8.724746182948536,low,416.016716551297,6040.58668110674
-7.1409618057376125,low,416.016716551297,6043.58668110674
-7.778839209462449,low,416.016716551297,6046.58668110674
-9.807673107762716,low,416.016716551297,6049.58668110674
-10.14704346644719,low,416.016716551297,6052.58668110674
-10.531111503827248,low,416.016716551297,6055.58668110674
-10.509324797531557,low,416.016716551297,6058.58668110674
-11.264047529503436,low,416.016716551297,6061.58668110674
-9.6964700786466,low,416.016716551297,6064.58668110674
-7.70057267426342,low,416.016716551297,6067.58668110674
-5.860146453099555,low,416.016716551297,6070.58668110674
-4.197471918841102,low,416.016716551297,6073.58668110674
-2.720241258254491,low,416.016716551297,6076.58668110674
-1.3696667571376815,low,416.016716551297,6079.58668110674
-0.21409641231525572,low,416.016716551297,6082.58668110674
-0.04101306496571967,low,416.016716551297,6085.58668110674
-0.7147194091301162,low,416.016716551297,6088.58668110674
-1.694330982280419,low,416.016716551297,6091.58668110674
-3.0833122453369426,low,416.016716551297,6094.58668110674
-4.976615558768632,low,416.016716551297,6097.58668110674
-5.873390311740911,low,416.016716551297,6100.58668110674
-3.99184489595446,low,416.016716551297,6103.58668110674
-2.6572297522440596,low,416.016716551297,6106.58668110674
-1.6884394655595456,low,416.016716551297,6109.58668110674
-0.7870990371345166,low,416.016716551297,6112.58668110674
0.08794032910299848,low,416.016716551297,6115.58668110674
0.9813372721110364,low,416.016716551297,6118.58668110674
1.7470650344371046,low,416.016716551297,6121.58668110674
2.043070171259741,low,416.016716551297,6124.58668110674
2.2100438612006688,low,416.016716551297,6127.58668110674
2.569249122289607,low,416.016716551297,6130.58668110674
2.3381343999689075,low,416.016716551297,6133.58668110674
2.1576105639026215,low,416.016716551297,6136.58668110674
1.804244420661215,low,416.016716551297,6139.58668110674
-5.851678186824809,low,419.016716551297,6025.58668110674
-7.222228937661735,low,419.016716551297,6028.58668110674
-8.309239327422015,low,419.016716551297,6031.58668110674
-6.4840064165382785,low,419.016716551297,6034.58668110674
-6.618730453621158,low,419.016716551297,6037.58668110674
-7.2773623388985484,low,419.016716551297,6040.58668110674
-10.576764210431053,low,419.016716551297,6043.58668110674
-10.80597629762872,low,419.016716551297,6046.58668110674
-10.014871964130943,low,419.016716551297,6049.58668110674
-9.838096874957916,low,419.016716551297,6052.58668110674
-9.596556979612794,low,419.016716551297,6055.58668110674
-9.325446558653123,low,419.016716551297,6058.58668110674
-10.075957007327036,low,419.016716551297,6061.58668110674
