name,ices_rect,quarter,year,ices_rect_avg,lat,lon,X,Y,unit
cod_adult,41H0,4,2011,138.71104991548415,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2012,128.36256640053486,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2013,184.75629830362502,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2014,173.71644386647276,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2015,184.91068467565125,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2016,86.9981751112474,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2017,264.65183541483094,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2018,62.45512732653025,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2019,33.79433976972408,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2020,6.9238630796626035,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,41H0,4,2021,4.761137476880462,56.25,20.5,840.6047071043378,6247.514165964819,kg/km2
cod_adult,42G6,1,1993,38.21790526071543,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,1994,21.199927915946102,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,1995,30.692920824798065,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,1996,16.538022238915243,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,1997,7.214260284752376,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,1998,6.556776054395688,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,1999,8.847819340973514,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2000,15.35429716954038,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2001,76.44515775688825,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2002,121.63192038482077,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2003,10.852169556706716,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2004,48.49209165442815,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2005,32.590771733058155,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2006,31.994237973652602,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2007,11.501750949157973,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2008,29.17932261637069,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2009,18.793260159327268,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2010,7.557369684413617,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2011,1.791589619491222,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2012,1.596041063622391,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2013,7.002755433191972,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2014,25.711226230746682,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2015,2.948684909178337,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2016,4.80677643913807,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2017,2.7560851336030097,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2018,5.851527472793553,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2019,2.7512308174764364,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2020,1.7529889527601668,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,1,2021,1.2371115761944353,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,1993,64.32558204521762,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,1994,54.925824042838634,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,1995,82.51692435050795,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,1996,44.06600107890233,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,1997,18.69522671866127,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,1998,14.255937498071725,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,1999,22.530019566586724,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2000,37.0919439980761,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2001,145.8483229147405,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2002,313.71253282876546,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2003,23.930345471175677,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2004,112.23146092514096,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2005,75.0436508501172,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2006,87.61777095821336,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2007,28.54425602168233,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2008,63.83561068930031,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2009,49.36786942051961,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2010,23.10759238685125,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2011,6.3926923031123595,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2012,4.529385994528219,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
cod_adult,42G6,4,2013,18.309755158783787,56.75,16.5,591.7277811135307,6290.561880586103,kg/km2
